,id,price,price/m,rooms,city,district,street,status,meters,apartment_floors,bathroom,terrace,market,building,material,year,adv_date,upvotes,floor,building_floors,bedroom,balcony
145,145,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
146,146,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
147,147,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
148,148,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
149,149,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
150,150,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
151,151,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
152,152,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
153,153,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
154,154,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
155,155,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
156,156,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
157,157,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
158,158,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
159,159,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
160,160,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
161,161,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
162,162,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
163,163,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
164,164,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
165,165,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
166,166,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
167,167,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
168,168,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
169,169,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
170,170,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
171,171,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
172,172,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
173,173,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
174,174,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
175,175,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
176,176,526713,12935,2,Gdynia,Cisowa,ul. Zbożowa 56,,40.72,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2025,2024-03-01,36,6,6,1,Nie
177,177,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
178,178,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
179,179,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
180,180,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
181,181,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
182,182,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
183,183,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
184,184,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
185,185,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
186,186,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
187,187,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
188,188,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
189,189,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
190,190,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
191,191,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
192,192,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
193,193,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
194,194,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
195,195,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
196,196,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
197,197,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
198,198,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
199,199,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
200,200,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
201,201,848962,11932,3,Gdynia,Cisowa,ul. Zbożowa 56,,71.15,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2025,2024-03-01,10,4,4,1,Nie
202,202,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
203,203,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
204,204,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
205,205,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
206,206,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
207,207,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
208,208,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
209,209,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
210,210,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
211,211,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
212,212,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
213,213,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
214,214,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
215,215,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
216,216,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
217,217,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
218,218,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
219,219,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
220,220,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
221,221,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
222,222,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
223,223,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
224,224,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
225,225,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
226,226,545409,11831,2,Gdynia,Cisowa,ul. Zbożowa 56,,46.1,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2025,2024-03-01,61,5,5,1,Nie
227,227,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
228,228,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
229,229,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
230,230,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
231,231,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
232,232,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
233,233,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
234,234,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
235,235,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
236,236,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
237,237,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
238,238,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
239,239,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
240,240,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
241,241,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
242,242,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
243,243,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
244,244,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
245,245,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
246,246,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
247,247,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
248,248,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
249,249,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
250,250,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
252,252,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
253,253,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
254,254,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
255,255,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
256,256,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
257,257,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
258,258,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
259,259,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
260,260,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
261,261,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
262,262,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
263,263,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
264,264,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
265,265,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
266,266,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
267,267,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
268,268,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
269,269,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
270,270,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
271,271,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
272,272,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
273,273,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
274,274,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
275,275,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
276,276,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
277,277,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
278,278,669000,16405,2,Gdynia,Redłowo,Bohaterów Starówki Warszawskiej,,40.78,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1970,2024-02-27,309,3,9,1,Tak
279,279,414000,11948,2,Gdańsk,Jasień,,Do wykończenia,34.65,1,1,Nie,Pierwotny,Blok,Wielka płyta,2023,2024-06-12,233,1,4,1,Tak
280,280,537365,8550,4,Gdańsk,Ujeścisko - Łostowice,,Do wykończenia,62.85,1,2,Nie,Pierwotny,Blok,Cegła,2024,2024-06-03,230,1,3,1,Tak
281,281,489000,16300,1,Gdańsk,Morena,Magellana,,30.0,1,1,Nie,Wtórny,Apartamentowiec,Pustak,2013,2024-02-27,217,1,8,1,Nie
282,282,699840,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,64.8,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,216,3,3,1,Nie
283,283,748548,10800,3,Gdańsk,Ujeścisko-Łostowice,ul. Tadeusza Bramińskiego,,69.31,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-01-04,203,3,3,1,Nie
284,284,589000,14125,2,Gdańsk,Przymorze,Piastowska,,41.7,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1972,2024-06-11,203,4,4,1,Nie
285,285,1023360,26000,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,39.36,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,203,3,3,1,Nie
286,286,949620,25500,1,Gdańsk,Śródmieście,Kamienna Grobla 28/29,,37.24,1,1,Nie,Pierwotny,Blok Mieszkalny,Wielka płyta,2024,2024-05-02,202,0,3,1,Nie
287,287,595000,13222,2,Gdańsk,Przymorze,Kołobrzeska,,45.0,1,1,Nie,Wtórny,Blok Mieszkalny,Wielka płyta,1980,2024-04-06,202,3,4,1,Tak
288,288,360185,4002,4,Gdańsk,Łostowice,Kryształowa,Do wykończenia,90.0,2,2,Tak,Pierwotny,Dom wielorodzinny,Pustak,2025,2024-03-21,766,2,2,1,Nie
289,289,2850000,22266,4,Sopot,Dolny,Grunwaldzka,,128.0,1,1,Nie,Wtórny,Kamienica,Cegła,1920,2023-09-18,383,1,3,5,Nie
